ID,ANC_M,HANDSET,STATUT,CLASSE_CANAL,TARGET,FLAG_CHURN,SCORE_FORFAIT,PRED_FORFAIT,SEGMENT_FORFAIT,SCORE_CHURN,PRED_CHURN,RISQUE_CHURN,ACTION_RECOMMANDEE
C74411594,154,2G,A,,0,0,0.14500134,0,Cible Voix,0.024815388,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C84676218,23,2G,S,Reseau indirect,0,0,0.14495803,0,Cible Voix,0.8435232,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C67556438,15,2G,S,Reseau direct,0,0,0.14494865,0,Cible Voix,0.8763324,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C91576413,16,2G,S,Reseau direct,0,0,0.14494865,0,Cible Voix,0.8803691,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C1150_684,291,2G,A,,0,0,0.1449185,0,Cible Voix,0.0056969924,0,Risque Faible,STANDARD — pas d action immédiate
C84836677,4,,S,Reseau direct,0,0,0.1449108,0,Cible Voix,0.91272074,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C26636682,4,,S,Reseau direct,0,0,0.1449108,0,Cible Voix,0.9178596,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C29796564,9,4G,S,Reseau indirect,0,1,0.1448489,0,Cible Voix,0.91668797,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C24675693,36,2G,S,Reseau indirect,0,0,0.1448267,0,Cible Voix,0.83230376,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C0870S_92,183,2G,A,,0,0,0.14471202,0,Cible Voix,0.020351006,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C3444S_94,182,2G,A,,0,0,0.14471202,0,Cible Voix,0.020351006,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C81675939,30,2G,S,Reseau direct,0,0,0.14469045,0,Cible Voix,0.82468915,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C10715070,52,2G,A,,0,0,0.14465584,0,Cible Voix,0.008592274,0,Risque Faible,STANDARD — pas d action immédiate
C77476649,6,,S,Reseau indirect,0,1,0.14464483,0,Cible Voix,0.92671037,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C1081_704,219,4G,S,,0,0,0.14463975,0,Cible Voix,0.7548493,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C31576669,5,,S,Reseau indirect,0,0,0.14459343,0,Cible Voix,0.9226464,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C61876428,15,2G,S,Reseau direct,0,0,0.14438517,0,Cible Voix,0.8655836,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C42856443,15,2G,S,Reseau direct,0,0,0.14438517,0,Cible Voix,0.8497191,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C56381035,166,2G,S,,0,1,0.14436543,0,Cible Voix,0.78315324,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C03136045,27,2G,S,Reseau indirect,0,0,0.14436327,0,Cible Voix,0.8544297,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C91916300,20,2G,S,Reseau indirect,0,0,0.14435689,0,Cible Voix,0.85244817,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C30465969,29,2G,S,Reseau direct,0,1,0.14433779,0,Cible Voix,0.70804363,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C89245865,31,2G,S,Reseau direct,0,0,0.14429468,0,Cible Voix,0.7411396,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C2110_541,259,2G,A,,0,0,0.1442913,0,Cible Voix,0.033543903,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C47586681,4,,S,Reseau indirect,0,1,0.14423841,0,Cible Voix,0.9352078,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C57115728,35,2G,S,Reseau direct,0,1,0.14421108,0,Cible Voix,0.81913984,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C54206627,7,2G,S,Reseau direct,0,1,0.1441785,0,Cible Voix,0.89854974,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6000_294,254,4G,S,,0,0,0.14413555,0,Cible Voix,0.7877107,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C3291_721,278,2G,A,,0,0,0.1441188,0,Cible Voix,0.007187293,0,Risque Faible,STANDARD — pas d action immédiate
C04096146,24,2G,S,Reseau indirect,0,0,0.14390829,0,Cible Voix,0.876217,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C73776462,14,2G,S,Reseau indirect,0,0,0.14390211,0,Cible Voix,0.8794478,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C4245_622,267,4G,S,,0,0,0.14360043,0,Cible Voix,0.74030864,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C3492_520,261,4G,S,,0,0,0.14357297,0,Cible Voix,0.510331,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C9713_530,261,4G,S,,0,0,0.14357297,0,Cible Voix,0.510331,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C76466704,3,,S,Reseau indirect,0,0,0.14352757,0,Cible Voix,0.8536988,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C21316643,6,2G,S,Reseau direct,0,1,0.14343688,0,Cible Voix,0.89486617,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C06816651,6,4G,S,Reseau indirect,0,1,0.14339973,0,Cible Voix,0.923836,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C51126419,16,2G,S,Reseau indirect,0,0,0.14331377,0,Cible Voix,0.8004242,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C34461313,165,2G,A,,0,0,0.14327525,0,Cible Voix,0.0039079166,0,Risque Faible,STANDARD — pas d action immédiate
C5552_945,176,2G,A,,0,0,0.14327525,0,Cible Voix,0.0039079166,0,Risque Faible,STANDARD — pas d action immédiate
C38856723,3,,S,Reseau direct,0,0,0.14323804,0,Cible Voix,0.2727826,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C90815996,28,2G,S,Reseau direct,0,0,0.14320686,0,Cible Voix,0.82536256,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C51711917,141,2G,A,,0,0,0.14320375,0,Cible Voix,0.0068639335,0,Risque Faible,STANDARD — pas d action immédiate
C63386597,8,2G,S,Reseau indirect,0,0,0.14320093,0,Cible Voix,0.9199296,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C93356695,4,2G,S,Reseau indirect,0,1,0.14319886,0,Cible Voix,0.9261724,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C3331_633,191,4G,S,,0,0,0.1431786,0,Cible Voix,0.60187423,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C93126638,6,2G,S,Reseau indirect,0,0,0.14303897,0,Cible Voix,0.92476285,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C70696426,15,2G,S,Reseau indirect,0,0,0.14303859,0,Cible Voix,0.9084559,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C86476515,12,2G,S,Reseau direct,0,0,0.14296216,0,Cible Voix,0.8847364,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C16286436,15,2G,S,Reseau indirect,0,0,0.14294526,0,Cible Voix,0.87134516,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C14886456,14,2G,S,Reseau indirect,0,0,0.14294526,0,Cible Voix,0.8840225,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C87532505,73,2G,S,Reseau direct,0,0,0.14289337,0,Cible Voix,0.8078461,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C21775955,29,2G,S,Reseau indirect,0,0,0.14282276,0,Cible Voix,0.8351919,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C20831791,145,2G,A,,0,0,0.14278334,0,Cible Voix,0.004845766,0,Risque Faible,STANDARD — pas d action immédiate
C5002_611,296,2G,A,,0,0,0.14276549,0,Cible Voix,0.003494977,0,Risque Faible,STANDARD — pas d action immédiate
C97031499,158,2G,A,,0,0,0.14266744,0,Cible Voix,0.0060746023,0,Risque Faible,STANDARD — pas d action immédiate
C08071490,158,2G,A,,0,0,0.14266744,0,Cible Voix,0.0060746023,0,Risque Faible,STANDARD — pas d action immédiate
C38406707,3,2G,S,Reseau direct,0,0,0.14266449,0,Cible Voix,0.6628649,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C66656615,7,2G,S,Reseau indirect,0,0,0.14256781,0,Cible Voix,0.9135671,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C74322845,112,2G,S,,0,0,0.14255762,0,Cible Voix,0.8216773,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C4784_583,263,4G,S,,0,0,0.14249884,0,Cible Voix,0.8229039,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C0122_599,266,4G,S,,0,0,0.14249884,0,Cible Voix,0.8190502,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C83522363,123,2G,S,,0,0,0.14247108,0,Cible Voix,0.7751387,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C7978_643,282,2G,A,,0,0,0.14239812,0,Cible Voix,0.0065712957,0,Risque Faible,STANDARD — pas d action immédiate
C0888_717,276,2G,A,,0,0,0.14239812,0,Cible Voix,0.0072497735,0,Risque Faible,STANDARD — pas d action immédiate
C65025627,37,2G,S,Reseau direct,0,0,0.14237365,0,Cible Voix,0.8335271,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C42343352,98,2G,S,,0,0,0.1423433,0,Cible Voix,0.7541049,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C85261431,160,2G,A,,0,0,0.14226723,0,Cible Voix,0.027986167,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C91016667,5,,S,Reseau indirect,0,0,0.14219916,0,Cible Voix,0.9255242,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C24076654,5,,S,Reseau indirect,0,0,0.14218889,0,Cible Voix,0.8896203,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C16081335,155,2G,A,,0,0,0.14218685,0,Cible Voix,0.019753603,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C0095_850,184,2G,A,,0,0,0.14214315,0,Cible Voix,0.0033735472,0,Risque Faible,STANDARD — pas d action immédiate
C2194_804,187,2G,A,,0,0,0.14208923,0,Cible Voix,0.0039769737,0,Risque Faible,STANDARD — pas d action immédiate
C6766_834,187,2G,A,,0,0,0.14208923,0,Cible Voix,0.0039769737,0,Risque Faible,STANDARD — pas d action immédiate
C90846675,5,2G,S,,0,0,0.14208037,0,Cible Voix,0.89007586,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C3854_863,186,2G,A,,0,0,0.14202872,0,Cible Voix,0.0045308573,0,Risque Faible,STANDARD — pas d action immédiate
C44856494,13,2G,S,Reseau direct,0,0,0.14202568,0,Cible Voix,0.8544017,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C31516428,15,2G,S,Reseau direct,0,0,0.14202383,0,Cible Voix,0.8481555,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C50574467,72,2G,S,,1,0,0.14200123,0,Cible Voix,0.62785685,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C9867_462,261,4G,S,,0,0,0.14191459,0,Cible Voix,0.80203044,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C59356680,4,,S,Reseau direct,0,1,0.14189331,0,Cible Voix,0.923684,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C68286619,7,2G,S,Reseau indirect,0,0,0.1418781,0,Cible Voix,0.9087439,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C2384_606,263,4G,S,,0,0,0.14180149,0,Cible Voix,0.81357926,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C5657_585,263,4G,S,,0,0,0.14180149,0,Cible Voix,0.8219617,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C07261798,144,2G,A,,0,0,0.14177637,0,Cible Voix,0.0042849616,0,Risque Faible,STANDARD — pas d action immédiate
C7009_450,262,2G,A,,0,0,0.14175807,0,Cible Voix,0.0054424177,0,Risque Faible,STANDARD — pas d action immédiate
C74046370,18,2G,S,Reseau indirect,0,0,0.14173621,0,Cible Voix,0.9045564,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C35782916,107,2G,S,,0,0,0.1416845,0,Cible Voix,0.8137815,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C89065537,39,2G,S,Reseau direct,0,0,0.14165911,0,Cible Voix,0.8374056,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C76955541,39,2G,S,Reseau direct,1,0,0.14165911,0,Cible Voix,0.8374056,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C43882458,122,2G,S,,0,0,0.1415805,0,Cible Voix,0.8154347,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C59346658,5,,S,Reseau direct,0,1,0.14152111,0,Cible Voix,0.9322452,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C55115791,33,2G,S,Reseau direct,0,0,0.14137925,0,Cible Voix,0.83379465,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C97336531,11,,S,Reseau indirect,0,0,0.14135392,0,Cible Voix,0.8589584,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C25156387,17,2G,S,Reseau indirect,0,1,0.14127466,0,Cible Voix,0.8969097,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C7149_421,240,4G,S,,0,0,0.14124255,0,Cible Voix,0.74670607,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C7600_465,238,4G,S,,0,0,0.14124255,0,Cible Voix,0.76908976,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C08461355,154,2G,A,,0,0,0.14119875,0,Cible Voix,0.019323902,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C10371581,152,2G,A,,0,0,0.14119875,0,Cible Voix,0.019323902,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C03035924,30,2G,A,,0,0,0.14116438,0,Cible Voix,0.15566678,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C46996471,14,2G,S,Reseau direct,0,1,0.14115068,0,Cible Voix,0.8959903,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C73346560,10,2G,S,Reseau indirect,0,1,0.14114843,0,Cible Voix,0.89693826,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C61296503,12,2G,S,Reseau indirect,0,0,0.14111882,0,Cible Voix,0.89238685,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C36696717,3,,S,Reseau direct,0,0,0.14110117,0,Cible Voix,0.6082312,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C40276551,10,2G,S,Reseau indirect,0,0,0.1410524,0,Cible Voix,0.90288454,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C56186507,12,2G,S,Reseau indirect,0,0,0.14102279,0,Cible Voix,0.898566,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C3481_701,276,2G,A,,0,0,0.14093602,0,Cible Voix,0.006930304,0,Risque Faible,STANDARD — pas d action immédiate
C8178_567,275,2G,A,,0,0,0.14093602,0,Cible Voix,0.006930304,0,Risque Faible,STANDARD — pas d action immédiate
C5875_613,275,2G,A,,0,0,0.14093602,0,Cible Voix,0.006930304,0,Risque Faible,STANDARD — pas d action immédiate
C6707_971,175,2G,A,,0,0,0.14091446,0,Cible Voix,0.0037709342,0,Risque Faible,STANDARD — pas d action immédiate
C3339_789,181,2G,A,,0,0,0.14091446,0,Cible Voix,0.0037709342,0,Risque Faible,STANDARD — pas d action immédiate
C9629_618,273,2G,A,,0,0,0.14091106,0,Cible Voix,0.0060883937,0,Risque Faible,STANDARD — pas d action immédiate
C4595_498,257,2G,S,,0,1,0.14086664,0,Cible Voix,0.80761313,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C38816613,7,2G,S,Reseau indirect,0,0,0.14085606,0,Cible Voix,0.9230011,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C9203_605,263,4G,S,,0,0,0.14081198,0,Cible Voix,0.8588424,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C4609_568,264,4G,S,,0,1,0.14081198,0,Cible Voix,0.8949689,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C7545_274,203,2G,S,,0,0,0.14080094,0,Cible Voix,0.37664807,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C25576712,3,2G,S,Reseau direct,0,0,0.14078596,0,Cible Voix,0.2578551,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C09861523,158,2G,A,,0,0,0.14077668,0,Cible Voix,0.0076242364,0,Risque Faible,STANDARD — pas d action immédiate
C61386696,4,4G,S,Reseau indirect,0,0,0.14070153,0,Cible Voix,0.94492114,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C45166656,5,2G,S,Reseau indirect,0,1,0.14069146,0,Cible Voix,0.92027545,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C09763039,107,2G,S,,0,0,0.14057426,0,Cible Voix,0.82982713,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C26726719,3,2G,S,Reseau direct,0,0,0.14057273,0,Cible Voix,0.6498374,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C73845853,32,2G,A,Reseau indirect,0,0,0.14037278,0,Cible Voix,0.017106246,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C21801307,163,2G,S,,0,0,0.140299,0,Cible Voix,0.70260286,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C68816672,5,2G,S,Reseau direct,0,0,0.14027801,0,Cible Voix,0.9238077,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C05196639,6,2G,S,Reseau indirect,0,0,0.14021195,0,Cible Voix,0.91058254,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C97496643,6,2G,S,Reseau indirect,0,0,0.14021195,0,Cible Voix,0.9014784,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C47786632,6,2G,S,Reseau indirect,0,1,0.14021195,0,Cible Voix,0.91058254,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C4582_618,267,2G,A,,0,0,0.1401836,0,Cible Voix,0.00588579,0,Risque Faible,STANDARD — pas d action immédiate
C2372_424,251,2G,A,,0,0,0.14006287,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C3562_390,250,2G,A,,0,0,0.14006287,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C4725_503,254,2G,A,,0,0,0.14006287,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C3350_565,252,2G,A,,0,0,0.14006287,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C36335657,36,2G,S,Reseau indirect,0,0,0.14006224,0,Cible Voix,0.8536892,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C7761_420,252,2G,A,,0,0,0.14005426,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C1021_526,254,2G,A,,0,0,0.14005426,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C0094_417,252,2G,A,,0,0,0.14005426,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C6210_417,250,2G,A,,0,0,0.14005426,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C8126_420,251,2G,A,,0,0,0.14005426,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C39126408,16,2G,S,Reseau direct,0,0,0.14004003,0,Cible Voix,0.87394917,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C05405476,41,2G,S,Reseau indirect,0,0,0.14000548,0,Cible Voix,0.6857651,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C0611_346,204,2G,A,,0,0,0.1399306,0,Cible Voix,0.0060548442,0,Risque Faible,STANDARD — pas d action immédiate
C6317_348,207,2G,A,,0,0,0.1399306,0,Cible Voix,0.0060548442,0,Risque Faible,STANDARD — pas d action immédiate
C9161_314,204,2G,A,,0,0,0.13992201,0,Cible Voix,0.007053034,0,Risque Faible,STANDARD — pas d action immédiate
C33306492,13,2G,S,Reseau direct,0,0,0.1399104,0,Cible Voix,0.8381231,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C39655630,37,2G,S,Reseau direct,0,0,0.13990757,0,Cible Voix,0.7160148,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C8588_973,170,2G,S,,0,0,0.13988145,0,Cible Voix,0.76585996,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C28376705,3,2G,S,Reseau indirect,0,1,0.13983727,0,Cible Voix,0.87002337,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6966_492,238,2G,A,,0,0,0.13981517,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C2029_429,243,2G,A,,0,0,0.13981517,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C5758_740,222,2G,A,,0,0,0.13981517,0,Cible Voix,0.00659634,0,Risque Faible,STANDARD — pas d action immédiate
C6617_426,216,2G,A,,0,0,0.13980658,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C8758_393,230,2G,A,,0,0,0.13980658,0,Cible Voix,0.0076831128,0,Risque Faible,STANDARD — pas d action immédiate
C74936076,26,2G,S,Reseau direct,0,0,0.13967879,0,Cible Voix,0.8327276,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C10845299,45,2G,S,Reseau direct,0,0,0.13957246,0,Cible Voix,0.80081517,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C2368_396,214,2G,A,,0,0,0.13955386,0,Cible Voix,0.008132671,0,Risque Faible,STANDARD — pas d action immédiate
C3273_262,250,2G,A,,0,0,0.1394978,0,Cible Voix,0.006786582,0,Risque Faible,STANDARD — pas d action immédiate
C63146454,14,2G,S,Reseau direct,0,0,0.1394192,0,Cible Voix,0.8645233,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C73035566,39,2G,S,Reseau direct,0,0,0.13939522,0,Cible Voix,0.842095,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C57492861,115,2G,S,,0,1,0.13933414,0,Cible Voix,0.80906636,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C5307_222,212,2G,A,,0,0,0.13929678,0,Cible Voix,0.0064120214,0,Risque Faible,STANDARD — pas d action immédiate
C71806247,22,2G,S,Reseau direct,0,0,0.13928938,0,Cible Voix,0.84438,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C2011_595,215,2G,A,,0,0,0.13924263,0,Cible Voix,0.0072163097,0,Risque Faible,STANDARD — pas d action immédiate
C93075245,47,2G,S,Reseau direct,0,1,0.13921219,0,Cible Voix,0.8039622,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C96475271,46,2G,S,Reseau direct,1,0,0.13921219,0,Cible Voix,0.8039622,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C89096580,9,2G,S,Reseau direct,0,0,0.1391766,0,Cible Voix,0.90914786,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C5451_925,179,3G,S,,0,0,0.13917649,0,Cible Voix,0.8064352,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C38985694,35,2G,S,Reseau indirect,0,0,0.13911054,0,Cible Voix,0.845132,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C50052733,102,2G,S,,0,0,0.13909765,0,Cible Voix,0.85455644,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6351_361,215,4G,S,,0,0,0.13906288,0,Cible Voix,0.48381567,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C20725623,37,2G,S,Reseau direct,0,0,0.1389861,0,Cible Voix,0.8356306,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C75036334,19,2G,S,Reseau direct,0,1,0.13897455,0,Cible Voix,0.8512033,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C21476700,3,,A,Reseau indirect,0,0,0.13887998,0,Cible Voix,0.46847892,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C61571310,164,2G,A,,0,0,0.13886602,0,Cible Voix,0.018710522,0,Risque Moyen,RETENTION — bonus recharge fidélisation
C19316508,12,2G,S,Reseau direct,0,1,0.13872464,0,Cible Voix,0.8963193,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C72436329,19,2G,S,Reseau indirect,0,0,0.13872255,0,Cible Voix,0.8589184,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C49166557,10,2G,S,Reseau direct,1,0,0.13846172,0,Cible Voix,0.89012915,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C00141595,153,2G,A,,0,0,0.13835166,0,Cible Voix,0.0037926752,0,Risque Faible,STANDARD — pas d action immédiate
C43341566,151,2G,A,,0,0,0.13835166,0,Cible Voix,0.0037926752,0,Risque Faible,STANDARD — pas d action immédiate
C31881715,146,2G,A,,0,0,0.13835166,0,Cible Voix,0.0042849616,0,Risque Faible,STANDARD — pas d action immédiate
C67802546,122,2G,S,,0,0,0.13834864,0,Cible Voix,0.7163577,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C92296678,4,2G,S,Reseau indirect,0,1,0.13828717,0,Cible Voix,0.93787664,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C78712622,121,2G,S,,0,1,0.13823861,0,Cible Voix,0.80983377,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C08966717,3,2G,S,Reseau indirect,0,0,0.13823335,0,Cible Voix,0.79671717,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C78146653,6,2G,S,Reseau indirect,0,1,0.13819595,0,Cible Voix,0.93195987,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C70466648,6,2G,S,Reseau indirect,0,1,0.13819595,0,Cible Voix,0.9241263,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C73586554,10,2G,S,Reseau indirect,0,0,0.13819414,0,Cible Voix,0.92442775,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C34893233,95,2G,S,,0,0,0.13807467,0,Cible Voix,0.77256215,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C1316_689,294,5G,S,,0,0,0.13803992,0,Cible Voix,0.78101087,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C63685370,43,2G,S,Reseau indirect,0,0,0.13797992,0,Cible Voix,0.81279474,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C64445669,36,2G,S,Reseau indirect,0,0,0.13795392,0,Cible Voix,0.8398133,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C84096351,19,2G,S,Reseau direct,0,0,0.1379469,0,Cible Voix,0.845948,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C21412584,122,2G,S,,0,1,0.13791157,0,Cible Voix,0.79552597,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C56746636,6,2G,S,Reseau indirect,0,0,0.13791025,0,Cible Voix,0.89743406,1,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6216_915,180,2G,A,,0,0,0.13777822,0,Cible Voix,0.007216143,0,Risque Faible,STANDARD — pas d action immédiate
