ID,ANC_M,HANDSET,STATUT,OFFRE_CAT,RECENCY,FREQUENCY,MONETARY,NB_RECH_TOT,MNT_MOY,R_SCORE,F_SCORE,M_SCORE,RFM_SCORE,RFM_SCORE_STR,SEGMENT_RFM,TARGET_DATA
C0107_488,259,2G,A,Bonus 1000%,0.0,12.0,185.0,48.0,15.416666666666666,4,4,3,11,443,Clients Fidèles,1
C39414880,57,4G,A,Bonus 300%,0.0,12.0,1079.0,403.0,89.91666666666667,4,4,5,13,445,Champions,1
C50444880,57,4G,A,Bonus 300%,0.0,12.0,786.0,430.0,65.5,4,4,5,13,445,Champions,1
C32634881,57,4G,A,Bonus 300%,0.0,12.0,255.0,251.0,21.25,4,4,4,12,444,Champions,0
C53764881,57,2G,A,Bonus,0.0,12.0,178.0,85.0,14.833333333333334,4,4,3,11,443,Clients Fidèles,0
C76464881,57,4G,A,Standard,0.0,2.0,25.0,3.0,12.5,4,1,1,6,411,Nouveaux Clients,0
C98664881,57,4G,A,Bonus 300%,0.0,12.0,114.0,98.0,9.5,4,4,2,10,442,Clients Ordinaires,1
C99994881,57,4G,A,Bonus 300%,0.0,12.0,117.0,109.0,9.75,4,4,2,10,442,Clients Ordinaires,1
C2262_488,262,4G,A,Bonus 900%,0.0,12.0,556.0,51.0,46.333333333333336,4,4,5,13,445,Champions,1
C02234883,57,4G,A,Standard,0.0,11.0,92.0,20.0,8.363636363636363,4,3,2,9,432,Clients Ordinaires,1
C16444883,57,4G,A,Bonus,0.0,12.0,701.0,122.0,58.416666666666664,4,4,5,13,445,Champions,1
C3390_488,261,4G,A,Standard,1.0,9.0,56.0,12.0,6.222222222222222,1,2,1,4,121,Clients Perdus,1
C55274883,57,4G,A,Bonus,0.0,12.0,502.0,416.0,41.833333333333336,4,4,5,13,445,Champions,1
C65604883,57,4G,A,Standard,0.0,9.0,36.0,24.0,4.0,4,2,1,7,421,Nouveaux Clients,1
C88184883,57,4G,S,Bonus,1.0,9.0,93.0,29.0,10.333333333333334,1,2,2,5,122,Clients Perdus,1
C93974883,57,4G,A,Standard,12.0,0.0,0.0,0.0,0.0,1,1,1,3,111,Clients Perdus,1
C4180_488,214,2G,A,Bonus 1500%,0.0,12.0,268.0,264.0,22.333333333333332,4,4,4,12,444,Champions,1
C20674884,57,4G,A,Bonus 300%,0.0,11.0,276.0,132.0,25.09090909090909,4,3,4,11,434,Clients Fidèles,1
C59944884,57,4G,A,Bonus 300%,0.0,12.0,124.0,112.0,10.333333333333334,4,4,2,10,442,Clients Ordinaires,1
C81074885,57,4G,A,Standard,0.0,11.0,66.0,26.0,6.0,4,3,2,9,432,Clients Ordinaires,1
C05944886,57,4G,A,Bonus 300%,0.0,12.0,339.0,307.0,28.25,4,4,4,12,444,Champions,0
C6910_488,262,4G,A,Bonus,0.0,8.0,40.0,8.0,5.0,4,2,1,7,421,Nouveaux Clients,0
C96074886,57,4G,A,Bonus 300%,2.0,6.0,42.0,18.0,7.0,1,1,1,3,111,Clients Perdus,1
C48334888,57,4G,S,Bonus 300%,1.0,7.0,200.0,100.0,28.571428571428573,1,1,3,5,113,Clients Perdus,1
C65434888,57,4G,A,Bonus 300%,0.0,12.0,231.0,111.0,19.25,4,4,4,12,444,Champions,1
C93794888,57,4G,A,Bonus 300%,0.0,12.0,585.0,553.0,48.75,4,4,5,13,445,Champions,1
C17404889,57,4G,A,Bonus 300%,0.0,10.0,45.0,30.0,4.5,4,2,1,7,421,Nouveaux Clients,1
C22634889,57,2G,A,Bonus 300%,0.0,12.0,154.14,142.0,12.844999999999999,4,4,3,11,443,Clients Fidèles,1
C78024889,57,4G,A,Standard,0.0,9.0,443.0,175.0,49.22222222222222,4,2,5,11,425,Nouveaux Clients,1
C84494889,57,4G,A,Bonus 300%,0.0,10.0,63.0,31.0,6.3,4,2,2,8,422,Nouveaux Clients,1
C89254889,57,4G,A,Bonus,0.0,9.0,338.0,109.0,37.55555555555556,4,2,4,10,424,Nouveaux Clients,1
C9920_488,257,4G,A,Bonus 900%,0.0,12.0,82.0,34.0,6.833333333333333,4,4,2,10,442,Clients Ordinaires,1
C27734890,57,4G,A,Bonus,0.0,12.0,246.0,74.0,20.5,4,4,4,12,444,Champions,1
C0937_489,261,4G,A,Bonus 900%,0.0,12.0,251.0,175.0,20.916666666666668,4,4,4,12,444,Champions,0
C21024891,57,4G,A,Bonus 300%,0.0,12.0,257.0,53.0,21.416666666666668,4,4,4,12,444,Champions,1
C23604891,57,5G,A,Bonus 300%,0.0,5.0,30.0,6.0,6.0,4,1,1,6,411,Nouveaux Clients,1
C40424891,57,4G,A,Bonus,0.0,8.0,54.0,22.0,6.75,4,2,1,7,421,Nouveaux Clients,1
C42184891,57,nan,A,Bonus 300%,0.0,12.0,881.88,202.0,73.49,4,4,5,13,445,Champions,0
C55424891,57,4G,A,Bonus 300%,0.0,12.0,431.0,158.0,35.916666666666664,4,4,5,13,445,Champions,0
C68174891,57,2G,A,Bonus 300%,0.0,12.0,63.0,49.0,5.25,4,4,2,10,442,Clients Ordinaires,0
C1711_489,242,4G,A,Bonus 900%,0.0,12.0,323.0,207.0,26.916666666666668,4,4,4,12,444,Champions,1
C07094892,57,4G,A,Standard,0.0,12.0,113.0,105.0,9.416666666666666,4,4,2,10,442,Clients Ordinaires,0
C13414892,57,4G,A,Bonus 300%,0.0,10.0,25.0,21.0,2.5,4,2,1,7,421,Nouveaux Clients,1
C13824892,57,4G,A,Bonus 300%,0.0,12.0,695.0,176.0,57.916666666666664,4,4,5,13,445,Champions,1
C41684892,57,5G,A,Bonus 300%,0.0,11.0,117.0,51.0,10.636363636363637,4,3,2,9,432,Clients Ordinaires,1
C52024892,57,4G,A,Bonus 300%,0.0,12.0,182.0,118.0,15.166666666666666,4,4,3,11,443,Clients Fidèles,1
C73624892,57,4G,A,Bonus 300%,0.0,12.0,134.0,110.0,11.166666666666666,4,4,3,11,443,Clients Fidèles,1
C06384893,57,4G,A,Bonus,1.0,4.0,16.0,4.0,4.0,1,1,1,3,111,Clients Perdus,0
C06544893,57,4G,A,Bonus,0.0,12.0,413.0,84.0,34.416666666666664,4,4,5,13,445,Champions,1
C18374893,57,4G,A,Bonus 300%,0.0,11.0,388.0,88.0,35.27272727272727,4,3,5,12,435,Clients Fidèles,1
C22734893,57,4G,A,Bonus 300%,0.0,12.0,317.84000000000003,63.0,26.486666666666668,4,4,4,12,444,Champions,1
C55454893,57,4G,A,Bonus,0.0,10.0,434.0,36.0,43.4,4,2,5,11,425,Nouveaux Clients,1
C3867_489,238,2G,A,Bonus 1500%,0.0,12.0,117.0,93.0,9.75,4,4,2,10,442,Clients Ordinaires,0
C4162_489,246,4G,A,Bonus 1500%,0.0,12.0,117.0,69.0,9.75,4,4,2,10,442,Clients Ordinaires,1
C17914894,57,4G,A,Bonus 300%,0.0,12.0,177.0,41.0,14.75,4,4,3,11,443,Clients Fidèles,1
C87574894,57,5G,A,Bonus,0.0,7.0,215.0,31.0,30.714285714285715,4,1,3,8,413,Nouveaux Clients,1
C90694894,57,4G,A,Bonus 300%,0.0,12.0,222.0,218.0,18.5,4,4,4,12,444,Champions,1
C05434895,57,nan,A,Bonus,0.0,12.0,159.0,35.0,13.25,4,4,3,11,443,Clients Fidèles,1
C12604895,57,4G,A,Bonus,0.0,11.0,73.0,37.0,6.636363636363637,4,3,2,9,432,Clients Ordinaires,1
C38614895,57,4G,A,Standard,0.0,10.0,74.0,26.0,7.4,4,2,2,8,422,Nouveaux Clients,1
C05524896,57,4G,A,Bonus 300%,0.0,12.0,930.0,180.0,77.5,4,4,5,13,445,Champions,1
C6801_489,238,4G,S,Bonus 1000%,1.0,8.0,20.0,16.0,2.5,1,2,1,4,121,Clients Perdus,1
C38054897,57,nan,A,Bonus 300%,0.0,12.0,201.0,125.0,16.75,4,4,3,11,443,Clients Fidèles,0
C43984897,57,4G,A,Bonus,0.0,12.0,324.0,180.0,27.0,4,4,4,12,444,Champions,1
C50754897,57,5G,A,Bonus 300%,0.0,12.0,611.0,55.0,50.916666666666664,4,4,5,13,445,Champions,1
C62464897,57,4G,A,Bonus 300%,0.0,12.0,549.0,44.0,45.75,4,4,5,13,445,Champions,1
C69564897,57,5G,A,Bonus 300%,0.0,12.0,489.0,405.0,40.75,4,4,5,13,445,Champions,0
C82604897,57,4G,A,Bonus 300%,0.0,12.0,253.0,136.0,21.083333333333332,4,4,4,12,444,Champions,1
C8018_489,253,2G,A,Bonus 1500%,0.0,12.0,184.0,160.0,15.333333333333334,4,4,3,11,443,Clients Fidèles,1
C05914899,57,4G,A,Bonus,0.0,11.0,44.0,24.0,4.0,4,3,1,8,431,Clients Ordinaires,1
C25724899,57,4G,A,Bonus 300%,0.0,12.0,419.14,226.0,34.928333333333335,4,4,5,13,445,Champions,1
C45874899,57,4G,A,Bonus 300%,0.0,10.0,98.0,54.0,9.8,4,2,2,8,422,Nouveaux Clients,1
C9507_489,239,4G,A,Standard,0.0,5.0,95.0,19.0,19.0,4,1,2,7,412,Nouveaux Clients,1
C62024899,57,4G,A,Bonus 300%,0.0,12.0,275.0,75.0,22.916666666666668,4,4,4,12,444,Champions,1
C0020_490,258,2G,A,Standard,0.0,7.0,15.0,11.0,2.142857142857143,4,1,1,6,411,Nouveaux Clients,0
C0254_490,258,4G,A,Standard,0.0,11.0,121.0,25.0,11.0,4,3,2,9,432,Clients Ordinaires,1
C0513_490,261,5G,A,Bonus 1500%,0.0,12.0,732.0,150.0,61.0,4,4,5,13,445,Champions,1
C83064900,57,4G,A,Bonus 300%,0.0,12.0,775.0,767.0,64.58333333333333,4,4,5,13,445,Champions,1
C92224900,56,4G,A,Bonus 300%,0.0,12.0,500.0,362.0,41.666666666666664,4,4,5,13,445,Champions,1
C21004901,57,4G,A,Bonus 300%,0.0,12.0,306.0,82.0,25.5,4,4,4,12,444,Champions,1
C24044901,56,4G,A,Bonus 300%,0.0,11.0,33.0,28.0,3.0,4,3,1,8,431,Clients Ordinaires,1
C56614901,57,4G,A,Bonus 300%,0.0,12.0,263.0,250.0,21.916666666666668,4,4,4,12,444,Champions,0
C89984901,57,5G,A,Bonus 300%,0.0,12.0,462.7,91.0,38.55833333333333,4,4,5,13,445,Champions,1
C90034901,57,4G,A,Bonus 300%,0.0,11.0,113.0,93.0,10.272727272727273,4,3,2,9,432,Clients Ordinaires,1
C96974901,57,4G,A,Bonus 300%,0.0,11.0,93.0,77.0,8.454545454545455,4,3,2,9,432,Clients Ordinaires,1
C99544901,57,4G,A,Bonus 300%,0.0,12.0,157.0,129.0,13.083333333333334,4,4,3,11,443,Clients Fidèles,1
C06154902,57,3G,S,Standard,0.0,12.0,27.0,27.0,2.25,4,4,1,9,441,Clients Ordinaires,1
C56874902,57,2G,A,Bonus 300%,0.0,12.0,210.0,206.0,17.5,4,4,3,11,443,Clients Fidèles,0
C79414902,57,4G,A,Bonus,0.0,12.0,1255.0,267.0,104.58333333333333,4,4,5,13,445,Champions,1
C2844_490,262,4G,A,Standard,0.0,12.0,363.0,77.0,30.25,4,4,4,12,444,Champions,1
C88034902,57,4G,A,Bonus 300%,0.0,12.0,99.0,99.0,8.25,4,4,2,10,442,Clients Ordinaires,1
C88354902,56,4G,A,Bonus 300%,0.0,12.0,680.4,323.0,56.699999999999996,4,4,5,13,445,Champions,0
C39774903,57,2G,A,Standard,0.0,11.0,173.0,169.0,15.727272727272727,4,3,3,10,433,Clients Fidèles,1
C42994903,57,4G,A,Standard,0.0,12.0,348.0,96.0,29.0,4,4,4,12,444,Champions,1
C3458_490,260,2G,A,Standard,0.0,12.0,261.0,53.0,21.75,4,4,4,12,444,Champions,1
C58194903,57,4G,A,Bonus,1.0,4.0,20.0,4.0,5.0,1,1,1,3,111,Clients Perdus,0
C88034903,57,5G,A,Bonus 300%,0.0,12.0,272.0,104.0,22.666666666666668,4,4,4,12,444,Champions,1
C91954903,56,4G,A,Bonus,0.0,12.0,452.0,98.0,37.666666666666664,4,4,5,13,445,Champions,1
C99724903,57,4G,A,Bonus 300%,0.0,12.0,190.0,146.0,15.833333333333334,4,4,3,11,443,Clients Fidèles,1
C37574904,57,4G,A,Bonus 300%,0.0,12.0,367.0,79.0,30.583333333333332,4,4,4,12,444,Champions,1
C4478_490,257,nan,A,Bonus,0.0,9.0,57.0,13.0,6.333333333333333,4,2,1,7,421,Nouveaux Clients,0
C56714904,57,5G,A,Bonus,0.0,12.0,49.0,42.0,4.083333333333333,4,4,1,9,441,Clients Ordinaires,1
C4855_490,261,4G,S,Bonus 900%,1.0,7.0,16.0,8.0,2.2857142857142856,1,1,1,3,111,Clients Perdus,1
C12474905,57,2G,A,Bonus 300%,0.0,11.0,64.0,60.0,5.818181818181818,4,3,2,9,432,Clients Ordinaires,1
C5323_490,244,2G,A,Bonus 1000%,0.0,12.0,408.0,124.0,34.0,4,4,5,13,445,Champions,1
C55974905,57,4G,A,Standard,0.0,5.0,196.0,35.0,39.2,4,1,3,8,413,Nouveaux Clients,1
C68054905,57,5G,A,Standard,0.0,10.0,146.0,30.0,14.6,4,2,3,9,423,Nouveaux Clients,1
C82104905,57,4G,A,Bonus 300%,0.0,12.0,550.0,238.0,45.833333333333336,4,4,5,13,445,Champions,1
C91204905,57,5G,A,Bonus 300%,1.0,10.0,89.0,37.0,8.9,1,2,2,5,122,Clients Perdus,1
C04134906,57,4G,A,Bonus 300%,0.0,6.0,29.0,8.0,4.833333333333333,4,1,1,6,411,Nouveaux Clients,1
C04794906,57,4G,A,Bonus,0.0,9.0,45.0,17.0,5.0,4,2,1,7,421,Nouveaux Clients,1
C13484906,57,4G,A,Bonus 300%,0.0,12.0,455.0,34.0,37.916666666666664,4,4,5,13,445,Champions,1
C6333_490,218,2G,A,Bonus 900%,0.0,12.0,136.0,112.0,11.333333333333334,4,4,3,11,443,Clients Fidèles,0
C6394_490,263,4G,A,Bonus,0.0,12.0,453.0,93.0,37.75,4,4,5,13,445,Champions,1
C45314906,57,4G,S,Bonus 300%,1.0,7.0,10.0,10.0,1.4285714285714286,1,1,1,3,111,Clients Perdus,1
C61164906,57,4G,A,Bonus 300%,0.0,11.0,84.0,80.0,7.636363636363637,4,3,2,9,432,Clients Ordinaires,1
C6907_490,241,2G,A,Bonus 1000%,0.0,12.0,172.0,36.0,14.333333333333334,4,4,3,11,443,Clients Fidèles,0
C6940_490,259,4G,A,Bonus 1500%,0.0,12.0,397.0,81.0,33.083333333333336,4,4,5,13,445,Champions,1
C37174907,57,4G,A,Bonus 300%,0.0,12.0,184.0,93.0,15.333333333333334,4,4,3,11,443,Clients Fidèles,1
C80344907,57,4G,A,Bonus 300%,1.0,11.0,146.0,73.0,13.272727272727273,1,3,3,7,133,Clients à Risque,1
C90464907,57,4G,A,Bonus 300%,0.0,12.0,289.0,287.0,24.083333333333332,4,4,4,12,444,Champions,1
C01344908,57,2G,A,Bonus 300%,0.0,12.0,1782.3,291.0,148.525,4,4,5,13,445,Champions,1
C03544908,57,2G,A,Bonus 300%,0.0,5.0,32.0,16.0,6.4,4,1,1,6,411,Nouveaux Clients,1
C23964908,56,4G,A,Bonus 300%,0.0,12.0,422.0,246.0,35.166666666666664,4,4,5,13,445,Champions,1
C57694908,57,2G,A,Bonus,0.0,10.0,65.0,41.0,6.5,4,2,2,8,422,Nouveaux Clients,1
C15224909,56,5G,A,Bonus,0.0,10.0,200.5,39.0,20.05,4,2,3,9,423,Nouveaux Clients,1
C68514909,56,4G,A,Bonus,0.0,9.0,54.0,30.0,6.0,4,2,1,7,421,Nouveaux Clients,1
C29004910,56,4G,A,Bonus,0.0,12.0,732.0,366.0,61.0,4,4,5,13,445,Champions,1
C37904910,56,4G,A,Bonus,0.0,12.0,575.0,535.0,47.916666666666664,4,4,5,13,445,Champions,1
C69554910,56,4G,A,Bonus,0.0,12.0,257.0,257.0,21.416666666666668,4,4,4,12,444,Champions,1
C1267_491,238,3G,A,Bonus 1500%,0.0,12.0,290.0,78.0,24.166666666666668,4,4,4,12,444,Champions,1
C76014911,56,4G,A,Bonus,0.0,9.0,285.0,271.0,31.666666666666668,4,2,4,10,424,Nouveaux Clients,1
C47864912,56,4G,A,Bonus,0.0,11.0,75.0,59.0,6.818181818181818,4,3,2,9,432,Clients Ordinaires,1
C89014912,56,4G,A,Bonus,0.0,12.0,187.0,123.0,15.583333333333334,4,4,3,11,443,Clients Fidèles,1
C3247_491,238,2G,A,Standard,0.0,12.0,226.0,218.0,18.833333333333332,4,4,4,12,444,Champions,0
C37634913,56,2G,A,Bonus,1.0,5.0,40.0,8.0,8.0,1,1,1,3,111,Clients Perdus,1
C56994913,56,4G,A,Bonus,0.0,12.0,1012.0,400.0,84.33333333333333,4,4,5,13,445,Champions,1
C25794914,56,4G,A,Bonus,0.0,9.0,32.0,23.0,3.5555555555555554,4,2,1,7,421,Nouveaux Clients,1
C34504914,56,4G,A,Bonus,0.0,6.0,45.0,9.0,7.5,4,1,1,6,411,Nouveaux Clients,1
C45224914,56,2G,A,Standard,0.0,12.0,80.0,80.0,6.666666666666667,4,4,2,10,442,Clients Ordinaires,0
C4558_491,241,4G,A,Standard,0.0,12.0,598.0,141.0,49.833333333333336,4,4,5,13,445,Champions,1
C4836_491,261,4G,A,Bonus 900%,0.0,12.0,226.0,36.0,18.833333333333332,4,4,4,12,444,Champions,1
C02264915,56,4G,A,Standard,0.0,12.0,482.0,179.0,40.166666666666664,4,4,5,13,445,Champions,1
C04314915,56,2G,A,Ad-On,0.0,12.0,305.0,105.0,25.416666666666668,4,4,4,12,444,Champions,1
C32104915,56,4G,A,Bonus,0.0,12.0,175.0,35.0,14.583333333333334,4,4,3,11,443,Clients Fidèles,0
C34264915,56,4G,A,Bonus,0.0,10.0,131.0,26.0,13.1,4,2,3,9,423,Nouveaux Clients,1
C59724915,56,5G,A,Bonus,0.0,7.0,121.0,18.0,17.285714285714285,4,1,2,7,412,Nouveaux Clients,1
C60944915,56,4G,A,Bonus,0.0,9.0,72.0,44.0,8.0,4,2,2,8,422,Nouveaux Clients,1
C62844915,56,5G,A,Standard,0.0,11.0,200.0,45.0,18.181818181818183,4,3,3,10,433,Clients Fidèles,1
C5692_491,246,2G,A,Bonus,0.0,12.0,44.0,23.0,3.6666666666666665,4,4,1,9,441,Clients Ordinaires,1
C14964916,56,5G,A,Bonus,0.0,12.0,100.0,95.0,8.333333333333334,4,4,2,10,442,Clients Ordinaires,1
C45044916,56,4G,A,Bonus,0.0,11.0,316.0,106.0,28.727272727272727,4,3,4,11,434,Clients Fidèles,1
C57184916,56,5G,A,Standard,0.0,12.0,275.0,135.0,22.916666666666668,4,4,4,12,444,Champions,1
C6572_491,252,4G,A,Bonus 1500%,0.0,12.0,356.0,76.0,29.666666666666668,4,4,4,12,444,Champions,0
C59414916,56,4G,A,Standard,0.0,10.0,119.0,22.0,11.9,4,2,2,8,422,Nouveaux Clients,1
C84874916,56,4G,A,Standard,0.0,12.0,493.0,473.0,41.083333333333336,4,4,5,13,445,Champions,1
C99494916,56,nan,A,Bonus,0.0,9.0,313.0,301.0,34.77777777777778,4,2,4,10,424,Nouveaux Clients,1
C7033_491,259,4G,A,Bonus,0.0,8.0,50.0,9.0,6.25,4,2,1,7,421,Nouveaux Clients,0
C19324917,56,2G,A,Bonus,0.0,10.0,65.0,53.0,6.5,4,2,2,8,422,Nouveaux Clients,0
C50424917,56,2G,A,Bonus,0.0,12.0,105.0,101.0,8.75,4,4,2,10,442,Clients Ordinaires,0
C81054917,56,4G,A,Standard,0.0,10.0,164.0,55.0,16.4,4,2,3,9,423,Nouveaux Clients,1
C60194918,56,4G,A,Standard,0.0,12.0,509.7,109.0,42.475,4,4,5,13,445,Champions,0
C68434918,56,4G,A,Bonus,0.0,8.0,89.0,33.0,11.125,4,2,2,8,422,Nouveaux Clients,1
C06304919,56,4G,A,Bonus 1500%,0.0,12.0,177.0,37.0,14.75,4,4,3,11,443,Clients Fidèles,1
C10564919,56,4G,A,Bonus,0.0,12.0,403.0,319.0,33.583333333333336,4,4,5,13,445,Champions,1
C32574919,56,4G,A,Bonus,0.0,9.0,45.0,16.0,5.0,4,2,1,7,421,Nouveaux Clients,1
C70334919,56,4G,A,Bonus,0.0,12.0,1106.0,332.0,92.16666666666667,4,4,5,13,445,Champions,1
C9747_491,259,4G,A,Bonus,1.0,9.0,98.0,18.0,10.88888888888889,1,2,2,5,122,Clients Perdus,1
C51524920,56,4G,A,Bonus,0.0,12.0,2522.0,517.0,210.16666666666666,4,4,5,13,445,Champions,1
C52174920,56,2G,A,Standard,0.0,9.0,119.0,51.0,13.222222222222221,4,2,2,8,422,Nouveaux Clients,0
C54514921,56,nan,A,Standard,0.0,11.0,133.0,57.0,12.090909090909092,4,3,3,10,433,Clients Fidèles,1
C1560_492,259,2G,A,Bonus,0.0,12.0,239.0,79.0,19.916666666666668,4,4,4,12,444,Champions,1
C60634921,56,3G,A,Bonus,0.0,12.0,1104.0,1048.0,92.0,4,4,5,13,445,Champions,1
C82904921,56,5G,A,Standard,0.0,12.0,934.0,345.0,77.83333333333333,4,4,5,13,445,Champions,1
C87054921,56,4G,A,Bonus,0.0,11.0,65.0,41.0,5.909090909090909,4,3,2,9,432,Clients Ordinaires,1
C2004_492,261,4G,A,Standard,0.0,5.0,17.0,5.0,3.4,4,1,1,6,411,Nouveaux Clients,1
C49284922,56,4G,A,Bonus,0.0,12.0,1266.0,233.0,105.5,4,4,5,13,445,Champions,1
C51354922,56,4G,A,Bonus,0.0,9.0,45.0,17.0,5.0,4,2,1,7,421,Nouveaux Clients,1
C31944923,56,4G,A,Bonus,0.0,10.0,357.0,41.0,35.7,4,2,4,10,424,Nouveaux Clients,1
C36824923,56,4G,A,Bonus,0.0,12.0,519.0,163.0,43.25,4,4,5,13,445,Champions,1
C3390_492,257,nan,A,Standard,0.0,12.0,176.0,36.0,14.666666666666666,4,4,3,11,443,Clients Fidèles,1
C43454923,56,4G,S,Bonus,1.0,11.0,337.0,157.0,30.636363636363637,1,3,4,8,134,Clients à Risque,1
C17994924,56,4G,A,Bonus,0.0,12.0,214.0,155.0,17.833333333333332,4,4,3,11,443,Clients Fidèles,1
C43574924,56,4G,A,Bonus,0.0,12.0,129.0,121.0,10.75,4,4,2,10,442,Clients Ordinaires,1
C82974924,56,4G,A,Standard,0.0,11.0,34.0,22.0,3.090909090909091,4,3,1,8,431,Clients Ordinaires,0
C89124924,56,2G,A,Bonus,0.0,12.0,210.0,126.0,17.5,4,4,3,11,443,Clients Fidèles,1
C4988_492,244,4G,A,Bonus 1500%,0.0,12.0,530.0,106.0,44.166666666666664,4,4,5,13,445,Champions,1
C5114_492,260,2G,A,Bonus 1500%,0.0,12.0,241.0,65.0,20.083333333333332,4,4,4,12,444,Champions,1
C17814925,56,4G,A,Bonus,0.0,12.0,455.0,86.0,37.916666666666664,4,4,5,13,445,Champions,1
C26224925,56,4G,A,Bonus,0.0,12.0,281.68,67.0,23.473333333333333,4,4,4,12,444,Champions,0
C5577_492,217,4G,A,Bonus 1500%,0.0,12.0,291.0,44.0,24.25,4,4,4,12,444,Champions,1
C5740_492,261,4G,S,Bonus 1500%,0.0,9.0,40.0,28.0,4.444444444444445,4,2,1,7,421,Nouveaux Clients,1
C81734925,56,2G,A,Bonus,0.0,6.0,165.0,121.0,27.5,4,1,3,8,413,Nouveaux Clients,1
C48964926,56,5G,A,Bonus,0.0,12.0,149.0,129.0,12.416666666666666,4,4,3,11,443,Clients Fidèles,1
C58264926,56,4G,A,Bonus,0.0,11.0,326.0,52.0,29.636363636363637,4,3,4,11,434,Clients Fidèles,1
C6665_492,257,4G,A,Bonus 1000%,0.0,4.0,70.0,12.0,17.5,4,1,2,7,412,Nouveaux Clients,1
C80194926,56,4G,A,Bonus,0.0,10.0,696.0,331.0,69.6,4,2,5,11,425,Nouveaux Clients,1
C36514927,56,4G,A,Standard,0.0,11.0,76.0,20.0,6.909090909090909,4,3,2,9,432,Clients Ordinaires,1
C93314927,56,4G,A,Bonus,0.0,12.0,211.0,91.0,17.583333333333332,4,4,3,11,443,Clients Fidèles,0
C17874928,56,4G,A,Standard,1.0,9.0,108.0,23.0,12.0,1,2,2,5,122,Clients Perdus,1
C68834928,56,4G,A,Bonus,1.0,10.0,331.0,41.0,33.1,1,2,4,7,124,Clients Perdus,1
C75634928,56,4G,A,Bonus,0.0,12.0,372.0,296.0,31.0,4,4,4,12,444,Champions,1
C9125_492,258,4G,A,Standard,0.0,12.0,108.0,24.0,9.0,4,4,2,10,442,Clients Ordinaires,0
C32504929,56,4G,A,Standard,0.0,5.0,32.0,8.0,6.4,4,1,1,6,411,Nouveaux Clients,1
C42224929,56,2G,A,Bonus,0.0,12.0,273.0,113.0,22.75,4,4,4,12,444,Champions,0
C48334929,56,2G,A,Bonus,0.0,8.0,143.0,115.0,17.875,4,2,3,9,423,Nouveaux Clients,1
C80404929,56,5G,A,Standard,0.0,3.0,89.0,28.0,29.666666666666668,4,1,2,7,412,Nouveaux Clients,1
C9941_492,261,2G,A,Bonus 1000%,0.0,11.0,26.0,26.0,2.3636363636363638,4,3,1,8,431,Clients Ordinaires,0
C11904930,56,4G,A,Bonus,2.0,3.0,15.0,3.0,5.0,1,1,1,3,111,Clients Perdus,0
C68644930,56,4G,A,Standard,0.0,7.0,111.0,23.0,15.857142857142858,4,1,2,7,412,Nouveaux Clients,1
C71374930,56,4G,A,Bonus,0.0,10.0,51.0,43.0,5.1,4,2,1,7,421,Nouveaux Clients,0
C82604930,56,4G,A,Standard,0.0,12.0,463.0,135.0,38.583333333333336,4,4,5,13,445,Champions,1
C86504930,56,4G,A,Bonus,0.0,11.0,92.0,24.0,8.363636363636363,4,3,2,9,432,Clients Ordinaires,1
C0897_493,258,4G,A,Bonus 1500%,0.0,12.0,434.0,201.0,36.166666666666664,4,4,5,13,445,Champions,0
C90774930,56,4G,A,Bonus,0.0,10.0,594.0,141.0,59.4,4,2,5,11,425,Nouveaux Clients,1
C98794930,56,3G,A,Bonus,0.0,10.0,59.0,35.0,5.9,4,2,2,8,422,Nouveaux Clients,1
C46064931,56,2G,A,Standard,0.0,7.0,41.0,9.0,5.857142857142857,4,1,1,6,411,Nouveaux Clients,0
C52184931,56,nan,A,Bonus,0.0,10.0,488.0,76.0,48.8,4,2,5,11,425,Nouveaux Clients,1
C1569_493,257,4G,A,Bonus 1500%,0.0,9.0,875.0,231.0,97.22222222222223,4,2,5,11,425,Nouveaux Clients,1
C1577_493,261,4G,A,Bonus,0.0,11.0,51.0,17.0,4.636363636363637,4,3,1,8,431,Clients Ordinaires,0
C78394931,56,4G,A,Standard,0.0,7.0,76.0,19.0,10.857142857142858,4,1,2,7,412,Nouveaux Clients,1
C91574931,56,4G,A,Bonus,0.0,6.0,22.0,14.0,3.6666666666666665,4,1,1,6,411,Nouveaux Clients,0
C1958_493,260,4G,A,Standard,0.0,12.0,137.0,33.0,11.416666666666666,4,4,3,11,443,Clients Fidèles,1
C00774932,56,2G,A,Bonus,0.0,12.0,224.0,120.0,18.666666666666668,4,4,4,12,444,Champions,0
C14254932,56,5G,A,Bonus,0.0,10.0,28.0,24.0,2.8,4,2,1,7,421,Nouveaux Clients,1
C57854932,56,4G,A,Bonus,0.0,11.0,829.0,580.0,75.36363636363636,4,3,5,12,435,Clients Fidèles,1
C85004932,56,2G,A,Bonus,0.0,10.0,96.0,96.0,9.6,4,2,2,8,422,Nouveaux Clients,0
C87974932,56,4G,A,Bonus,0.0,11.0,86.0,42.0,7.818181818181818,4,3,2,9,432,Clients Ordinaires,1
C89754932,55,4G,A,Bonus,0.0,12.0,362.0,82.0,30.166666666666668,4,4,4,12,444,Champions,1
C47744933,56,4G,A,Standard,0.0,10.0,172.0,136.0,17.2,4,2,3,9,423,Nouveaux Clients,1
